,zid,customers_cnt_home,customers_cnt_job,customers_cnt_day,customers_cnt_move,lat,lon,customers_dlt_home,customers_dlt_job,customers_dlt_day,customers_dlt_move,nearest_mfc,logistic,mfc_chance,nearest_mfc_id,nearest_mfc_distance,metaInfo,predicted_customers_cnt_home,predicted_customers_cnt_job,predicted_customers_cnt_day,predicted_customers_cnt_move,mfc_chance_agreg,mfc_chance_balance
7835,106911,1530,6902,8229,142,55.72952859968772,37.62346625611804,-1404,-1266,-1130,10,956.5326644191507,6673,3.0,63061982,956.5326644187973,Насление: 1672<br/><b>Прирост:</b> 1672<br/><b>Логистика:</b> 6673<br/><b>Необходимость постройки учреждения:</b> 3.0,126,5636,7099,152,6.357106802297838,3.0
7836,106912,2473,7963,7426,86,55.72952034351101,37.63142560605182,-58,58,-1528,-2,743.8215663354057,5911,3.0,3066108,743.8215663354057,Насление: 2559<br/><b>Прирост:</b> 2559<br/><b>Логистика:</b> 5911<br/><b>Необходимость постройки учреждения:</b> 3.0,2415,8021,5898,84,6.666181740762823,3.0
7837,106913,2327,6358,6877,74,55.72951157171414,37.63938495268704,189,-234,-635,-9,705.8592066771373,5441,3.0,3066108,705.8592066771373,Насление: 2401<br/><b>Прирост:</b> 2401<br/><b>Логистика:</b> 5441<br/><b>Необходимость постройки учреждения:</b> 3.0,2516,6124,6242,65,6.095836427450142,3.0
7838,106914,1863,2050,2009,85,55.729502284299876,37.64734429382218,506,110,-413,7,971.2582754591116,1738,3.0,3066108,971.2582754594665,Насление: 1948<br/><b>Прирост:</b> 1948<br/><b>Логистика:</b> 1738<br/><b>Необходимость постройки учреждения:</b> 3.0,2369,2160,1596,92,3.096787763591069,3.0
7839,106915,3565,2298,3531,114,55.729492481270256,37.6553036282272,1461,-415,78,10,699.9316694206909,2067,3.0,3066086,699.9316694206909,Насление: 3679<br/><b>Прирост:</b> 3679<br/><b>Логистика:</b> 2067<br/><b>Необходимость постройки учреждения:</b> 3.0,5026,1883,3609,124,4.052490284773178,3.0
7840,106916,4024,3531,5525,157,55.72948216262118,37.66326295952934,787,-246,499,1,260.0656834576676,4108,3.0,3066086,260.0656834576676,Насление: 4181<br/><b>Прирост:</b> 4181<br/><b>Логистика:</b> 4108<br/><b>Необходимость постройки учреждения:</b> 3.0,4811,3285,6024,158,5.308394919007424,3.0
7841,106917,3215,1361,2715,216,55.72947132835437,37.67122228649858,-652,-251,-287,0,381.4477627451288,3020,3.0,3066086,381.4477627461899,Насление: 3431<br/><b>Прирост:</b> 3431<br/><b>Логистика:</b> 3020<br/><b>Необходимость постройки учреждения:</b> 3.0,2563,1110,2428,216,3.451476920194151,3.0
7842,106918,3348,1954,2638,169,55.72945997847747,37.679181604018986,862,114,-90,-4,850.5930482981912,1946,3.0,3066086,850.5930482981913,Насление: 3517<br/><b>Прирост:</b> 3517<br/><b>Логистика:</b> 1946<br/><b>Необходимость постройки учреждения:</b> 3.0,4210,2068,2548,165,3.697052588099274,3.0
7843,106919,1796,1991,2403,72,55.72944811298019,37.687140919603685,408,-119,-144,-8,1342.256656660341,1476,3.0,3066086,1342.2566566608714,Насление: 1868<br/><b>Прирост:</b> 1868<br/><b>Логистика:</b> 1476<br/><b>Необходимость постройки учреждения:</b> 3.0,2204,1872,2259,64,3.1746331884562515,3.0
7844,106920,2010,3874,3468,82,55.729435731870296,37.69510022813676,622,78,-753,2,1838.459950532424,2603,3.0,3066086,1838.459950532424,Насление: 2092<br/><b>Прирост:</b> 2092<br/><b>Логистика:</b> 2603<br/><b>Необходимость постройки учреждения:</b> 3.0,2632,3952,2715,84,4.2920957128410695,3.0
7845,106921,3835,1114,1907,127,55.7294228351505,37.70305952838819,1568,12,25,-15,1980.3664167910947,1562,2.0011805555555555,1082872582,1980.3664167910947,Насление: 3962<br/><b>Прирост:</b> 3962<br/><b>Логистика:</b> 1562<br/><b>Необходимость постройки учреждения:</b> 2.0011805555555555,5403,1126,1932,112,3.6908185930945834,2.0011805555555555
7846,106922,1510,1610,2699,155,55.729409422815344,37.71101882398524,-1368,-298,-182,-31,1480.3007335524044,1844,2.0011805555555555,1082872582,1480.3007335519458,Насление: 1665<br/><b>Прирост:</b> 1665<br/><b>Логистика:</b> 1844<br/><b>Необходимость постройки учреждения:</b> 2.0011805555555555,142,1312,2517,124,2.9868629337345345,2.0011805555555555
7847,106923,1747,618,1156,177,55.72939549651174,37.71897811370703,-280,-48,-68,15,980.2382329248613,1287,2.0011805555555555,1082872582,980.2382329248613,Насление: 1924<br/><b>Прирост:</b> 1924<br/><b>Логистика:</b> 1287<br/><b>Необходимость постройки учреждения:</b> 2.0011805555555555,1467,570,1088,192,2.372638696955981,2.0011805555555555
7848,106924,1339,1337,1396,60,55.72938105296027,37.72693739241966,69,118,-198,-5,480.1890983113781,1272,2.0011805555555555,1082872582,480.1890983113781,Насление: 1399<br/><b>Прирост:</b> 1399<br/><b>Логистика:</b> 1272<br/><b>Необходимость постройки учреждения:</b> 2.0011805555555555,1408,1455,1198,55,2.3967532763624098,2.0011805555555555
7849,106925,2341,1284,1814,86,55.72936609379239,37.73489666764503,949,-124,-147,4,20.80932940071992,1277,2.0011805555555555,1082872582,20.809329401250164,Насление: 2427<br/><b>Прирост:</b> 2427<br/><b>Логистика:</b> 1277<br/><b>Необходимость постройки учреждения:</b> 2.0011805555555555,3290,1160,1667,90,2.7028169081474025,2.0011805555555555
7850,106926,3181,1265,1960,135,55.72935061901615,37.74285593523878,729,-106,-318,1,520.0207501130321,1285,2.0011805555555555,1082872582,520.0207501130376,Насление: 3316<br/><b>Прирост:</b> 3316<br/><b>Логистика:</b> 1285<br/><b>Необходимость постройки учреждения:</b> 2.0011805555555555,3910,1159,1642,136,3.0201928290571565,2.0011805555555555
7851,106927,3077,1223,2182,177,55.72933462863453,37.75081519397085,-115,91,-3,-16,1020.0719704534438,1805,2.0011805555555555,1082872582,1020.0719704543408,Насление: 3254<br/><b>Прирост:</b> 3254<br/><b>Логистика:</b> 1805<br/><b>Необходимость постройки учреждения:</b> 2.0011805555555555,2962,1314,2179,161,3.249226187486724,2.0011805555555555
7852,106928,3029,554,1786,213,55.72931812265299,37.75877444163977,38,-98,93,-7,1520.1341772875455,1367,2.0011805555555555,1082872582,1520.1341772879925,Насление: 3242<br/><b>Прирост:</b> 3242<br/><b>Логистика:</b> 1367<br/><b>Необходимость постройки учреждения:</b> 2.0011805555555555,3067,456,1879,206,3.0161789391829674,2.0011805555555555
7853,106929,1624,343,1022,131,55.729301101058454,37.766733684787134,-699,29,-67,0,1904.0019547164773,1273,1.7401059941520463,3066142,1904.0019547154159,Насление: 1755<br/><b>Прирост:</b> 1755<br/><b>Логистика:</b> 1273<br/><b>Необходимость постройки учреждения:</b> 1.7401059941520463,925,372,955,131,2.409187892123958,1.7401059941520463
7854,106930,1087,112,393,35,55.729283563860044,37.774692919268546,287,-18,29,-6,1652.8850608868313,330,1.7401059941520463,3066142,1652.8850608854157,Насление: 1122<br/><b>Прирост:</b> 1122<br/><b>Логистика:</b> 330<br/><b>Необходимость постройки учреждения:</b> 1.7401059941520463,1374,94,422,29,1.892763094697182,1.7401059941520463
7855,106931,849,225,397,40,55.72926551106126,37.78265214385401,231,-22,-42,-4,1529.369433975982,225,1.7401059941520463,3066142,1529.369433975982,Насление: 889<br/><b>Прирост:</b> 889<br/><b>Логистика:</b> 225<br/><b>Необходимость постройки учреждения:</b> 1.7401059941520463,1080,203,355,36,1.7955412545873526,1.7401059941520463
7856,106932,1010,352,570,25,55.729246942665796,37.79061135731349,312,25,-10,0,1563.984789039957,261,1.7401059941520463,3066142,1563.984789039957,Насление: 1035<br/><b>Прирост:</b> 1035<br/><b>Логистика:</b> 261<br/><b>Необходимость постройки учреждения:</b> 1.7401059941520463,1322,377,560,25,1.9378304056813374,1.7401059941520463
7857,106933,579,138,296,23,55.72922785866592,37.798570563274225,157,-34,-17,-3,1747.358408883427,158,1.7401059941520463,3066142,1747.3584088837806,Насление: 602<br/><b>Прирост:</b> 602<br/><b>Логистика:</b> 158<br/><b>Необходимость постройки учреждения:</b> 1.7401059941520463,736,104,279,20,1.7113938503949764,1.7401059941520463
7858,106934,748,611,1031,100,55.72920825906499,37.80652976050622,-494,-30,29,3,1801.0540045608484,471,0.8898368794326242,3066139,1801.0540045601406,Насление: 848<br/><b>Прирост:</b> 848<br/><b>Логистика:</b> 471<br/><b>Необходимость постройки учреждения:</b> 0.8898368794326242,254,581,1060,103,2.073453069934833,0.8898368794326242
7859,106935,2770,388,1298,121,55.72918814387664,37.81448894389364,917,-83,78,-4,1340.2545243037864,532,0.8898368794326242,3066139,1340.2545243041388,Насление: 2891<br/><b>Прирост:</b> 2891<br/><b>Логистика:</b> 532<br/><b>Необходимость постройки учреждения:</b> 0.8898368794326242,3687,305,1376,117,2.64088377910707,0.8898368794326242
7860,106936,3577,495,1416,109,55.72916751308262,37.82244812094951,962,-22,-33,-25,921.3594811018656,1611,0.8898368794326242,3066139,921.3594811018656,Насление: 3686<br/><b>Прирост:</b> 3686<br/><b>Логистика:</b> 1611<br/><b>Необходимость постройки учреждения:</b> 0.8898368794326242,4539,473,1383,84,3.03714984057825,0.8898368794326242
7861,106937,1056,550,1100,106,55.72914636669669,37.83040728655805,-810,28,-27,-23,633.7659886390886,964,0.8898368794326242,3066139,633.7659886390886,Насление: 1162<br/><b>Прирост:</b> 1162<br/><b>Логистика:</b> 964<br/><b>Необходимость постройки учреждения:</b> 0.8898368794326242,246,578,1073,83,1.9493067081962059,0.8898368794326242
7862,106938,1299,262,769,98,55.729124704723176,37.838366439489256,-82,-62,-97,6,674.203011001523,422,0.8898368794326242,3066139,674.2030110025836,Насление: 1397<br/><b>Прирост:</b> 1397<br/><b>Логистика:</b> 422<br/><b>Необходимость постройки учреждения:</b> 0.8898368794326242,1217,200,672,104,1.8097635240461285,0.8898368794326242
7863,106939,3569,267,1100,160,55.729102527153046,37.846325583370344,1288,-58,65,6,1003.7798799733746,720,0.8898368794326242,3066139,1003.7798799733746,Насление: 3729<br/><b>Прирост:</b> 3729<br/><b>Логистика:</b> 720<br/><b>Необходимость постройки учреждения:</b> 0.8898368794326242,4857,209,1165,166,2.775664078049399,0.8898368794326242
7864,106940,1466,320,914,135,55.72907983399025,37.854284716971314,-451,-64,-135,-6,1435.5250532865384,764,0.8898368794326242,3066139,1435.5250532872437,Насление: 1601<br/><b>Прирост:</b> 1601<br/><b>Логистика:</b> 764<br/><b>Необходимость постройки учреждения:</b> 0.8898368794326242,1015,256,779,129,2.118727491317263,0.8898368794326242
7865,106941,628,210,560,55,55.72905662525049,37.862243835176436,-390,12,-3,-7,1331.6095497882575,506,0.0,3066124,1331.6095497882575,Насление: 683<br/><b>Прирост:</b> 683<br/><b>Логистика:</b> 506<br/><b>Необходимость постройки учреждения:</b> 0.0,238,222,557,48,1.7360551986873252,0.0
7866,107407,96,16,39,2,55.73261279498429,36.899112144988926,39,-1,-3,-1,27915.770837133285,6,4.0,3066122,27915.770837133998,Насление: 98<br/><b>Прирост:</b> 98<br/><b>Логистика:</b> 6<br/><b>Необходимость постройки учреждения:</b> 4.0,135,15,36,1,7.677333268063719,4.0
7867,107408,146,37,106,5,55.73265146450107,36.90707171367285,-4,2,-10,-1,27480.88495473965,18,4.0,3066122,27480.88495474,Насление: 151<br/><b>Прирост:</b> 151<br/><b>Логистика:</b> 18<br/><b>Необходимость постройки учреждения:</b> 4.0,142,39,96,4,7.604743920673466,4.0
7868,107409,137,33,110,16,55.732689618412245,36.915031302594734,-19,1,-9,0,27048.251743239896,20,4.0,3066122,27048.251743239896,Насление: 153<br/><b>Прирост:</b> 153<br/><b>Логистика:</b> 20<br/><b>Необходимость постройки учреждения:</b> 4.0,118,34,101,16,7.501195157133946,4.0
7869,107413,81,18,46,1,55.732837075699386,36.94686984386357,16,-5,-8,-1,25342.544956460693,16,4.0,3066122,25342.54495646069,Насление: 82<br/><b>Прирост:</b> 82<br/><b>Логистика:</b> 16<br/><b>Необходимость постройки учреждения:</b> 4.0,97,13,38,0,7.062594802060172,4.0
7870,107414,27,14,26,2,55.73287265152836,36.95482952718184,-3,-2,-3,-1,24922.961925696352,16,4.0,3066122,24922.961925696352,Насление: 29<br/><b>Прирост:</b> 29<br/><b>Логистика:</b> 16<br/><b>Необходимость постройки учреждения:</b> 4.0,24,12,23,1,6.943251107278874,4.0
7871,107415,55,10,26,2,55.73290771171854,36.962789225300654,22,-3,-4,-1,24506.39918197083,18,4.0,3066122,24506.39918197224,Насление: 57<br/><b>Прирост:</b> 57<br/><b>Логистика:</b> 18<br/><b>Необходимость постройки учреждения:</b> 4.0,77,7,22,1,6.853148981498461,4.0
7872,107416,40,16,23,2,55.7329422562806,36.970748940875936,15,0,0,0,24093.01323946608,8,4.0,3066122,24093.01323946784,Насление: 42<br/><b>Прирост:</b> 42<br/><b>Логистика:</b> 8<br/><b>Необходимость постройки учреждения:</b> 4.0,55,16,23,2,6.749777841653417,4.0
7873,107418,154,32,71,8,55.73300979851883,36.986668425304615,58,-2,-11,-1,23276.447465400903,5,4.0,3066122,23276.447465400903,Насление: 162<br/><b>Прирост:</b> 162<br/><b>Логистика:</b> 5<br/><b>Необходимость постройки учреждения:</b> 4.0,212,30,60,7,6.602152290424752,4.0
7874,107419,63,8,58,3,55.73304279618202,36.994628191697814,-4,-3,1,-1,22873.632119412207,3,4.0,3066122,22873.6321194115,Насление: 66<br/><b>Прирост:</b> 66<br/><b>Логистика:</b> 3<br/><b>Необходимость постройки учреждения:</b> 4.0,59,5,59,2,6.468253850131018,4.0
