zid,customers_cnt_home,customers_cnt_job,customers_cnt_day,customers_cnt_move
121441,4287,1603,3237,162
121442,3918,977,2375,193
121443,1970,521,1211,98
121444,1383,570,1018,49
121445,2456,826,1649,104
121446,4033,1046,2436,203
121447,3254,1510,2703,164
121448,2170,1076,1773,154
121449,2114,615,1351,103
121450,2079,506,1190,110
121451,1939,756,1376,137
121452,1238,1408,1890,86
121453,1283,2953,3436,73
121454,1515,987,1493,89
121455,1820,680,1188,129
121456,2472,1697,2425,132
121457,2668,1787,2669,127
121458,3276,1794,2886,187
121459,1784,1320,1884,100
121460,1027,1352,1709,121
121461,1037,1077,1461,73
121462,2288,1262,2049,135
121463,1471,758,1225,79
121464,1227,588,991,92
121465,2329,584,1287,106
121466,1482,542,1005,70
121467,1350,965,1402,81
121468,1490,1678,2222,64
121469,1048,2272,2735,33
121470,858,963,1237,33
121471,574,404,585,35
121472,507,233,426,24
121473,311,99,224,18
121474,201,50,119,7
121475,121,36,63,5
121476,72,25,59,4
121477,25,8,18,1
121478,32,41,53,4
121479,27,37,50,0
121480,49,26,45,0
121481,13,11,14,0
121482,25,23,34,0
121483,1,0,1,0
121484,14,8,12,5
121958,1965,253,946,136
121959,7295,1231,3858,441
121960,5287,1064,2976,310
121961,2954,548,1611,185
121962,1090,219,591,56
121963,583,265,500,28
121964,594,270,454,37
121965,1318,718,1192,61
121966,2113,869,1586,151
121967,3536,682,1978,174
121968,4390,670,2182,237
121969,4230,666,2033,255
121970,5330,1212,3163,262
121971,7091,1886,4282,362
121972,2888,1401,2394,116
121974,1373,470,948,67
121975,1508,719,1228,79
121976,1679,651,1190,111
121977,3270,1356,2794,147
121978,3713,1368,2722,215
121979,4071,544,1969,235
121980,3408,834,1942,241
121981,1804,802,1443,117
121982,1413,1726,2237,62
121983,960,1338,1629,35
121984,579,644,831,42
121985,578,623,821,42
121986,1610,1333,1890,94
121987,2122,1988,2715,164
121988,2166,1490,2164,120
121989,1827,1167,1811,94
121990,1344,1341,1799,110
121991,2733,2089,3014,180
121992,3485,797,2140,148
121993,2072,616,1280,115
121994,1638,475,1029,92
121995,2689,539,1311,155
121996,3295,691,1774,179
121997,3467,1128,2234,197
121998,2952,855,1778,165
121999,1571,2419,3063,76
122000,1733,1673,2242,143
122001,2726,693,1701,139
122002,1321,444,963,85
122003,628,218,455,38
122004,182,45,100,22
122005,131,45,90,8
122006,141,51,92,6
122007,35,10,27,3
122008,42,37,56,2
122009,16,22,27,0
122010,20,10,21,0
122011,17,5,11,2
122012,11,8,12,0
122013,18,4,8,0
122490,4661,784,2618,253
122491,2225,446,1197,140
122492,1302,245,611,98
122493,705,171,452,31
122496,1307,713,1147,84
122497,1820,571,1159,108
122498,4409,785,2374,219
122499,5102,762,2440,317
122500,4755,808,2270,300
122501,5810,1981,4185,300
122502,4659,884,2530,210
122503,1239,294,754,40
122504,1175,497,856,65
122505,1652,632,1186,83
122506,3335,1080,2295,181
122507,3847,2063,3361,218
122508,3705,1023,2354,183
122509,3629,505,1824,192
122510,5093,870,2581,316
122511,2916,807,1747,221
122512,2516,1165,2141,155
122513,1826,971,1675,91
122514,1182,805,1158,84
122515,570,657,863,29
122516,1330,1028,1484,86
122517,4036,1369,2664,194
122518,1566,944,1488,113
122519,977,733,1053,61
122520,2113,599,1378,101
122521,2096,1054,1808,178
122522,3050,2588,3653,175
122523,4914,963,2746,236
122524,2938,1049,2008,176
122525,1848,953,1598,80
122526,2121,580,1290,82
122527,2488,795,1632,129
122528,3475,2360,3537,190
122529,3569,1480,2766,170
122530,2403,672,1546,139
122531,1849,557,1203,114
122532,2279,832,1629,148
122533,1824,638,1318,106
122534,1170,297,753,66
122535,316,102,226,15
122536,401,47,163,18
122537,118,16,45,12
122538,60,17,33,7
122539,52,19,38,2
122540,37,16,31,0
122541,20,2,11,0
122542,7,3,7,0
122543,14,0,8,0
123019,811,199,484,66
123020,598,374,567,32
123021,354,99,251,10
123022,385,82,224,15
123026,732,304,573,50
123027,1626,255,836,97
123028,3619,491,1880,158
123029,4103,667,2181,181
123030,4243,1354,2789,183
123031,3800,650,2038,190
123032,1339,407,894,50
123033,1043,335,660,57
123034,2934,556,1493,134
123035,2774,372,1313,133
123036,3328,2242,3373,176
123037,4264,934,2470,189
123038,3793,479,1716,193
123039,4768,597,2298,269
123040,2906,505,1425,202
123041,2510,778,1613,160
123042,2524,841,1698,163
123043,1765,1002,1638,107
123044,1354,1124,1586,70
123045,1805,472,1101,115
123046,5245,943,2771,334
123047,4443,1104,2700,313
123048,1700,1157,1808,97
123049,3570,901,2116,207
123050,5072,1048,2785,284
123051,4967,1285,2981,275
123052,5664,1020,2975,302
123053,3782,1115,2443,209
123054,1145,985,1359,69
123055,2243,879,1623,106
123056,2025,671,1377,116
123057,1894,1016,1661,136
123058,3020,1304,2405,164
123059,2865,639,1719,134
123060,2838,755,1769,166
123061,2007,678,1416,90
123062,3675,1228,2488,211
123063,2199,1047,1920,127
123064,598,225,462,36
123065,261,59,150,19
123066,106,44,73,7
123067,75,24,47,3
123068,72,16,37,8
123069,74,16,43,7
123070,16,5,8,2
123071,13,11,14,3
123532,623,186,390,40
123533,507,115,270,40
123537,1460,1662,2172,101
123538,771,376,656,44
123539,976,185,531,48
123540,1614,301,866,72
123541,2685,579,1571,146
123542,2410,383,1277,91
123543,1074,482,863,43
123544,1702,653,1289,68
123545,2964,565,1469,156
123546,2601,520,1471,86
123547,2707,810,1622,148
123548,4934,1257,3149,249
123549,4593,751,2201,302
123550,3428,468,1509,248
123551,2499,539,1408,160
123552,2090,534,1200,149
123553,3332,712,1875,200
123554,3470,800,1947,213
123555,3461,1020,2214,200
123556,4917,910,2709,287
123557,6310,1090,3404,395
123558,3559,1149,2474,241
123559,1879,1634,2263,114
123560,3975,987,2305,209
123561,4575,801,2484,235
123562,6199,1156,3127,355
123563,5774,919,2961,307
123564,4834,691,2484,263
123565,3207,574,1739,187
123566,3373,691,1890,180
123567,3505,766,1981,233
123568,3288,824,1923,157
123569,3676,993,2198,170
123570,4860,1309,3038,217
123571,3770,911,2191,189
123572,2501,715,1535,153
123573,2242,537,1382,115
123574,2096,836,1614,131
123575,2593,711,1573,160
123576,910,197,545,56
123577,337,88,227,17
123578,167,59,121,23
123579,141,24,78,11
123580,55,7,23,4
123581,91,30,67,7
124032,967,594,911,79
124033,571,195,376,39
124034,581,110,324,25
124035,1074,264,643,68
124036,1789,443,1159,78
124037,1120,452,898,51
124038,1759,422,1039,103
124039,2703,687,1596,146
124040,1440,323,756,61
124041,2654,514,1364,138
124042,4204,627,2093,229
124043,3819,654,2040,248
124044,2373,404,1208,151
124045,2956,754,1807,174
124046,1906,676,1409,108
124047,4488,1393,3108,234
124048,3409,817,1871,257
124049,4527,726,2115,319
124050,5935,952,3045,379
124051,6108,869,2967,377
124052,3126,1138,2340,198
124053,2383,1356,2248,142
124054,3874,1125,2491,241
124055,3009,672,1746,152
124056,4530,754,2278,216
124057,5652,837,2794,367
124058,3582,479,1757,210
124059,4532,674,2283,348
124060,3622,668,1987,194
124061,3090,509,1584,180
124062,1932,480,1108,119
124063,3600,1053,2330,158
124064,4543,844,2437,213
124065,2442,461,1294,133
124066,2030,346,1072,114
124067,2040,367,1044,133
124068,3062,488,1519,235
124069,2947,579,1712,189
124070,2532,474,1445,122
124071,1215,259,728,78
124072,551,159,381,19
124073,180,28,109,19
124074,181,45,92,24
124521,1407,290,646,164
124522,406,164,291,24
124523,1726,686,1274,84
124524,2019,480,1083,143
124525,1163,353,773,66
124526,1111,1429,1765,81
124527,688,466,730,37
124528,1061,267,686,61
124529,1707,416,1128,87
124530,1196,317,695,70
124531,2554,478,1347,136
124532,2632,480,1394,115
124533,2061,313,985,138
124534,1924,246,850,129
124535,5963,984,3142,341
124536,4039,860,2377,261
124537,3781,1065,2516,224
124538,4454,940,2407,316
124539,4778,872,2571,298
124540,4931,909,2718,295
124541,4729,693,2333,306
124542,4586,845,2496,339
124543,3100,920,2018,239
124544,2800,2039,3091,135
124545,2286,1100,1962,102
124546,1816,499,1109,113
124547,3163,500,1405,237
124548,2795,328,1264,175
124549,4816,701,2533,273
124550,2847,392,1440,170
124551,4610,724,2262,292
124552,3048,519,1650,141
124553,2811,554,1498,149
124554,2169,663,1402,109
124555,2452,563,1424,131
124556,2386,447,1232,181
124557,3045,412,1484,156
124558,3238,496,1651,219
124559,3004,641,1830,179
124560,3497,699,2087,192
124561,2994,603,1827,152
124562,1453,504,1019,100
124563,292,89,166,28
125007,411,50,192,44
125008,631,52,203,80
125009,592,56,148,73
125010,676,124,298,71
125011,1537,364,800,99
125015,1220,591,1004,93
125016,680,407,662,40
125017,765,296,608,37
125018,828,392,715,30
125019,706,260,450,42
125020,2389,751,1511,172
125021,4019,786,2195,183
125022,1682,404,933,98
125023,1267,399,812,69
125024,3658,839,2160,231
125025,5516,1111,3216,353
125026,3987,890,2257,319
125027,4669,1763,3574,257
125028,5358,2378,4540,306
125029,6468,1556,4058,374
125030,4328,830,2393,272
125031,3644,686,2061,236
125032,3945,859,2308,236
125033,3592,1174,2552,201
125034,2987,893,1898,129
125035,3550,1355,2543,206
125036,2937,700,1583,201
125037,2959,610,1665,143
125038,2143,593,1301,147
125039,1983,612,1342,112
125040,5110,794,2503,305
125041,5563,734,2828,304
125042,2837,433,1322,188
125043,1811,290,937,115
125044,1910,513,1171,138
125045,2560,677,1633,112
125046,4120,895,2404,247
125047,2308,437,1324,116
125048,2786,486,1472,179
125049,5105,907,2819,362
125050,1823,514,1187,110
125051,1330,659,1117,106
125488,367,114,248,21
125489,741,124,321,53
125490,607,112,289,45
125491,1676,482,966,170
125500,1761,345,904,123
125501,2076,498,1168,135
125502,3381,864,1949,217
125503,1208,866,1296,70
125504,1279,553,964,65
125505,2456,886,1723,173
125506,3577,754,2002,233
125507,3863,882,2283,232
125508,2702,881,1837,123
125509,1974,2514,3178,143
125510,2789,1028,1905,215
125511,3111,790,1821,223
125512,1220,413,852,106
125513,1976,1200,1884,103
125514,3941,1024,2494,226
125515,4538,946,2633,210
125516,4223,1464,2842,213
125517,2229,525,1306,125
125518,1891,452,1043,115
125519,2171,967,1698,118
125520,1761,1401,2054,97
125521,3043,659,1750,172
125522,3761,460,1785,181
125523,5644,1290,3233,305
125524,3662,827,2098,253
125525,2348,786,1549,143
125526,2516,839,1828,99
125527,4614,790,2597,290
125528,2598,597,1628,156
125529,2520,560,1455,144
125530,2198,467,1213,139
125531,2055,617,1289,144
125970,489,111,343,19
125971,1309,317,852,87
125972,2021,489,1319,130
125973,2638,700,1621,188
125984,937,438,753,68
125985,1978,1261,1951,146
125986,1249,784,1271,63
125987,1349,655,1088,129
125988,2924,676,1679,238
125989,2653,903,1832,170
125990,2686,1310,2332,142
125991,1514,1282,1820,83
125992,1962,985,1667,141
125993,2440,790,1603,187
125994,2478,634,1522,188
125995,2880,1571,2575,155
125996,3691,1414,2643,182
125997,6069,1785,4094,328
125998,4724,923,2740,299
125999,4695,560,2166,235
126000,4343,671,2215,314
126001,2250,966,1772,148
126002,800,861,1168,45
126003,2632,847,1781,163
126004,4448,721,2332,248
126005,5749,1210,3157,332
126006,6190,924,3022,361
126007,3334,787,1998,138
126008,1538,492,1055,87
126009,1580,350,956,94
126010,2333,749,1592,145
126011,2138,658,1372,145
126453,511,117,341,21
126454,943,219,594,50
126455,2974,983,2159,200
126468,828,293,536,59
126469,440,389,537,35
126470,657,710,946,48
126471,2331,869,1757,159
126472,3429,840,1899,239
126473,3192,1010,2078,201
126474,1775,3554,4248,112
126475,1811,1378,2082,90
126476,2629,716,1745,109
126477,2363,424,1210,159
126478,5832,1002,3078,304
126479,6068,1282,3393,348
126480,6600,1091,3610,358
126481,5856,925,3045,332
126482,5337,743,2701,322
126483,5048,742,2609,281
126484,2702,606,1632,214
126485,1783,846,1483,138
126486,1765,859,1614,72
126487,1897,421,1045,94
126488,3933,758,2129,222
126489,2316,358,1131,151
126490,3418,698,1845,216
126491,1492,420,905,108
126492,505,364,520,35
126493,800,481,765,51
126935,355,81,225,29
126936,562,124,329,47
126937,1028,260,641,54
126938,2656,416,1479,139
126953,464,722,928,39
126954,749,699,944,56
126955,1501,588,1097,115
126956,1870,1096,1750,105
126957,1629,1654,2224,94
126958,1103,788,1185,58
126959,1646,326,856,114
126960,2267,334,1172,125
126961,3085,592,1712,142
126962,6172,1376,3567,301
126963,3854,574,2004,177
126964,3797,604,1944,185
126965,4666,695,2374,291
126966,2849,437,1426,185
126967,2387,523,1401,144
126968,915,318,656,57
127417,672,201,487,39
127418,970,326,681,54
127419,2612,432,1421,137
127436,714,270,511,37
127437,529,353,556,32
127438,899,1065,1376,63
127439,2767,1184,2127,178
127440,2351,600,1444,125
127441,1352,326,841,88
127442,3277,735,1876,168
127443,4463,765,2245,265
127444,3585,656,2029,225
127445,2047,342,1031,146
127446,1182,297,682,102
127447,2911,410,1481,207
127900,536,154,405,21
127901,1241,450,937,69
127902,4903,862,2637,282
127921,912,1078,1474,53
127922,2110,523,1290,134
127923,1474,343,831,87
127924,948,264,651,59
127925,1419,397,940,56
127926,1493,362,868,95
127927,1519,391,883,101
127928,845,434,746,53
128383,364,117,261,14
128384,625,182,434,36
128385,1599,276,838,107
128404,591,570,772,35
128405,1201,267,635,78
128406,1604,272,814,93
128866,292,120,259,10
128867,332,100,226,15
128868,339,138,259,35
128869,1010,518,913,46
128887,861,1392,1738,33
128888,1145,274,654,78
128889,683,124,351,50
129348,570,144,339,42
129349,255,132,208,22
129367,564,371,553,32
129368,1239,361,762,108
129369,1179,359,710,109
129370,653,223,456,40
129828,404,95,242,19
129829,195,61,130,6
129830,203,78,132,20
129831,198,175,249,15
129848,1048,229,572,54
129849,1977,363,856,177
129850,1873,508,1035,158
129851,920,292,614,64
130306,255,55,158,13
130307,155,58,120,4
130308,187,96,150,24
130309,217,55,136,17
130310,245,41,112,4
130311,142,63,113,6
130312,50,50,68,7
130313,89,45,73,6
130329,677,94,304,42
130330,1187,183,536,93
130331,1593,327,789,126
130332,752,199,463,43
130787,401,83,248,29
130788,354,53,204,20
130789,337,60,180,18
130790,79,50,67,8
130791,219,46,145,8
130792,158,33,102,6
130793,134,39,104,5
130794,106,40,80,9
130795,87,56,78,14
130810,1558,349,911,68
130811,450,140,299,28
130812,488,92,276,26
130813,1746,194,875,86
130814,1020,228,629,52
130815,973,284,659,68
131269,695,80,334,43
131270,252,45,125,15
131271,175,47,124,13
131272,155,39,109,16
131273,82,49,80,3
131274,80,32,59,4
131275,61,46,67,5
131290,1044,354,783,57
131291,552,215,385,33
131292,432,90,251,31
131293,843,148,508,43
131294,497,191,393,24
131295,690,240,501,51
131746,1819,268,932,79
131747,557,128,318,24
131748,304,81,202,21
131749,167,47,100,16
131750,96,35,74,0
131751,67,38,69,1
131752,45,40,60,3
131753,19,22,29,0
131769,879,404,757,65
131770,361,99,233,22
131771,356,91,199,25
131772,154,79,144,9
131773,273,155,241,6
132222,1990,348,976,136
132223,715,165,419,53
132224,386,107,258,27
132225,142,36,69,15
132226,49,26,42,3
132227,52,37,55,2
132228,27,24,32,1
132229,33,36,54,2
132230,257,230,356,5
132247,312,140,275,13
132248,100,53,94,7
132679,136,40,87,6
132680,56,17,47,2
132696,291,64,164,16
132697,577,129,321,46
132698,792,228,482,65
132699,210,78,158,11
132700,269,94,187,19
132701,88,54,98,4
132702,24,25,35,0
132705,71,247,288,3
132706,95,166,206,5
132721,517,193,362,49
132722,605,259,553,38
132723,204,79,169,16
132724,140,64,140,8
132725,66,47,78,3
133147,173,78,132,11
133148,115,44,81,9
133149,125,47,86,10
133150,121,49,116,2
133195,92,55,106,2
133605,155,40,95,9
133606,205,94,174,6
133607,151,54,96,22
133608,62,14,35,7
133609,79,31,72,2
133610,99,67,108,2
134058,279,84,198,13
134059,366,138,274,17
134060,586,191,386,34
134061,255,102,193,13
134062,155,64,127,7
134063,293,48,150,17
134064,219,140,225,3
134065,110,46,99,5
134511,1387,317,873,78
134512,1634,432,1026,111
134513,1627,486,1034,115
134514,1519,293,839,104
134515,512,124,312,17
134516,605,159,372,33
134517,205,109,178,13
134518,167,118,192,7
134525,256,333,484,8
134963,3497,729,1939,232
134964,3372,646,1761,226
134965,2765,478,1500,167
134966,1451,558,1104,86
134967,947,347,741,45
134968,412,113,280,13
134969,219,188,283,17
134970,106,365,413,6
134975,85,171,210,5
134976,207,379,498,2
135414,3083,776,1904,166
135415,4506,1149,2825,259
135416,3366,1363,2603,181
135417,4070,979,2522,210
135418,5240,1053,3160,289
135419,1442,330,909,57
135420,226,185,257,12
135421,114,503,560,6
135425,123,90,147,6
135426,107,174,224,6
135427,86,180,216,4
135864,2912,506,1780,114
135865,8887,1813,5558,423
135866,4132,1003,2687,214
135867,2193,1089,1929,71
135868,6371,1938,4694,252
135869,5266,1069,3278,196
135870,1061,320,756,55
135871,437,875,1050,8
135872,235,785,871,6
135873,691,1892,2283,16
135874,441,619,843,15
135875,463,545,759,17
135876,232,321,411,14
135877,164,197,267,14
135878,99,139,184,5
136313,5177,900,2995,262
136314,4698,870,2852,227
136315,2471,724,1632,159
136316,1412,407,991,65
136317,1963,485,1319,58
136318,2049,422,1253,91
136319,806,330,689,31
136320,733,790,1106,16
136321,1546,949,1684,73
136322,1321,1127,1829,40
136323,1772,673,1415,75
136324,1250,332,823,78
136325,190,243,315,16
136326,290,263,402,17
136327,199,225,320,0
136758,1854,454,1199,78
136759,1519,339,967,61
136760,2099,427,1277,81
136761,1662,341,949,80
136762,2473,577,1522,131
136763,1174,277,780,28
136764,1378,375,936,72
136765,1266,429,979,45
136766,1053,670,1124,64
136767,2660,930,2175,87
136768,1577,334,996,65
136769,368,255,397,10
136770,528,315,500,47
137196,385,207,365,20
137197,490,166,373,27
137198,2118,402,1243,90
137199,2128,430,1277,110
137200,1772,452,1150,92
137201,1789,334,994,75
